#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;x
###ÄNSI;;;;;;;;;;;;x
#Make sure that this file in encoded in ANSI
everlasting;Brotherhood of the Everlasting;;;;;;;;;;;x
everlasting_desc;The Brotherhood of the Everlasting is perhaps the largest group of holy slayers in Zakhara. They are elite assassins who mete out justice based on a specific set of principles and beliefs. Members are utterly devoted to the organization, and they're expected to sacrifice their lives if called upon to do so.;;;;;;;;;;;x
everlasting_leader_desc;The Grandfather or Grandmother is a highly revered member that leads the Brotherhood with absolute authority.;;;;;;;;;;;x
#Name of the ranks
everlasting_rank_1_female;Adherent;;;;;;;;;;;x
everlasting_rank_2_female;Companion;;;;;;;;;;;x
everlasting_rank_3_female;Propagandist;;;;;;;;;;;x
everlasting_rank_4_female;Grandmother;;;;;;;;;;;x
everlasting_rank_1_male;Adherent;;;;;;;;;;;x
everlasting_rank_2_male;Companion;;;;;;;;;;;x
everlasting_rank_3_male;Propagandist;;;;;;;;;;;x
everlasting_rank_4_male;Grandfather;;;;;;;;;;;x
#Name of the currency
currency_name_everlasting;Holy Power;;;;;;;;;;;x
#Rank up button name
request_to_rank_up_within_everlasting;Request to rank up.;;;;;;;;;;;x
#For tooltip that require being a member
IS_everlasting_TRIGGER;Is a member of the Everlasting.;;;;;;;;;;;x
#
#This event is for joining
EVTDESC_EVER_102;Do you have the courage to serve the Everlasting, the dedicated servants of the justice and vengeance of Hajama? The challenges are great, and secrecy is of the utmost importance. But wherever there is corruption and vice, the Everlasting will be there. Are you with us?;;;;;;;;;;;x
EVTOPTA_EVER_102;It is my duty and my pleasure to serve.;;;;;;;;;;;x
EVTOPTB_EVER_102;This path is not for me.;;;;;;;;;;;x
#
#rank tooltips
everlasting_tt_rank1;Adherents are the Brotherhood's fresh recruits.;;;;;;;;;;;x
#
everlasting_tt_rank2;Companions are members that have proven their worth to the Brotherhood.;;;;;;;;;;;x
#
everlasting_tt_rank3;Propagandists organize the bulk of the Brotherhood's activities, under the watchful eye of the Grandfather.;;;;;;;;;;;x
#
everlasting_tt_rank4;The Grandfather or Grandmother is a highly revered member that leads the Brotherhood with absolute authority.;;;;;;;;;;;x
