bard;Bard;;;;;;;;;;;x
bard_desc;Bards are arcane spellcasters that practive magic like they would art or song, using their artistic talents to induce magical effects on both friend and foe. In addition to their magical skills, bards also were artistically talented and well-learned, and could also fare rather well in martial combat.;;;;;;;;;;;x
trained_bard;Trained Bard;;;;;;;;;;;x
trained_bard_desc;Bards are arcane spellcasters that practive magic like they would art or song, using their artistic talents to induce magical effects on both friend and foe. In addition to their magical skills, bards also were artistically talented and well-learned, and could also fare rather well in martial combat.;;;;;;;;;;;x
journeyman_bard;Journeyman Bard;;;;;;;;;;;x
journeyman_bard_desc;Bards are arcane spellcasters that practive magic like they would art or song, using their artistic talents to induce magical effects on both friend and foe. In addition to their magical skills, bards also were artistically talented and well-learned, and could also fare rather well in martial combat.;;;;;;;;;;;x
expert_bard;Expert Bard;;;;;;;;;;;x
expert_bard_desc;Bards are arcane spellcasters that practive magic like they would art or song, using their artistic talents to induce magical effects on both friend and foe. In addition to their magical skills, bards also were artistically talented and well-learned, and could also fare rather well in martial combat.;;;;;;;;;;;x
master_bard;Master Bard;;;;;;;;;;;x
master_bard_desc;Bards are arcane spellcasters that practive magic like they would art or song, using their artistic talents to induce magical effects on both friend and foe. In addition to their magical skills, bards also were artistically talented and well-learned, and could also fare rather well in martial combat.;;;;;;;;;;;x
renowned_bard;Renowned Bard;;;;;;;;;;;x
renowned_bard_desc;Bards are arcane spellcasters that practive magic like they would art or song, using their artistic talents to induce magical effects on both friend and foe. In addition to their magical skills, bards also were artistically talented and well-learned, and could also fare rather well in martial combat.;;;;;;;;;;;x
legendary_bard;Legendary Bard;;;;;;;;;;;x
legendary_bard_desc;Bards are arcane spellcasters that practive magic like they would art or song, using their artistic talents to induce magical effects on both friend and foe. In addition to their magical skills, bards also were artistically talented and well-learned, and could also fare rather well in martial combat.;;;;;;;;;;;x
wizard;Wizard;;;;;;;;;;;x
wizard_desc;Wizards are arcane spellcasters who learn magic through research and learning. What they lacked in physical prowess they made up in a broad range of magical spells learned through years of practice and training. Their reliance on research to gain magical power also made wizards into discipled individuals, which garnered them much respect.;;;;;;;;;;;x
trained_wizard;Trained Wizard;;;;;;;;;;;x
trained_wizard_desc;Wizards are arcane spellcasters who learn magic through research and learning. What they lacked in physical prowess they made up in a broad range of magical spells learned through years of practice and training. Their reliance on research to gain magical power also made wizards into discipled individuals, which garnered them much respect.;;;;;;;;;;;x
journeyman_wizard;Journeyman Wizard;;;;;;;;;;;x
journeyman_wizard_desc;Wizards are arcane spellcasters who learn magic through research and learning. What they lacked in physical prowess they made up in a broad range of magical spells learned through years of practice and training. Their reliance on research to gain magical power also made wizards into discipled individuals, which garnered them much respect.;;;;;;;;;;;x
expert_wizard;Expert Wizard;;;;;;;;;;;x
expert_wizard_desc;Wizards are arcane spellcasters who learn magic through research and learning. What they lacked in physical prowess they made up in a broad range of magical spells learned through years of practice and training. Their reliance on research to gain magical power also made wizards into discipled individuals, which garnered them much respect.;;;;;;;;;;;x
master_wizard;Master Wizard;;;;;;;;;;;x
master_wizard_desc;Wizards are arcane spellcasters who learn magic through research and learning. What they lacked in physical prowess they made up in a broad range of magical spells learned through years of practice and training. Their reliance on research to gain magical power also made wizards into discipled individuals, which garnered them much respect.;;;;;;;;;;;x
renowned_wizard;Renowned Wizard;;;;;;;;;;;x
renowned_wizard_desc;Wizards are arcane spellcasters who learn magic through research and learning. What they lacked in physical prowess they made up in a broad range of magical spells learned through years of practice and training. Their reliance on research to gain magical power also made wizards into discipled individuals, which garnered them much respect.;;;;;;;;;;;x
legendary_wizard;Legendary Wizard;;;;;;;;;;;x
legendary_wizard_desc;Wizards are arcane spellcasters who learn magic through research and learning. What they lacked in physical prowess they made up in a broad range of magical spells learned through years of practice and training. Their reliance on research to gain magical power also made wizards into discipled individuals, which garnered them much respect.;;;;;;;;;;;x
sorcerer;Sorcerer;;;;;;;;;;;x
