#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;x
SM_DISABLEWIKIPEDIA;Disable Forgotten Realms Wiki Links;;;;;;;;;;;;;x
WIKIPEDIA_LINK;Forgotten Realms Wiki Link;;;;;;;;;;;;;x
WIKIPEDIA_LINK_DESC;Opens a browser to the Forgotten Realms Wiki page for this character;;;;;;;;;;;;;x
WIKIPEDIA_LINK_MISSING;This character has no Wiki link;;;;;;;;;;;;;x
WIKIPEDIA_LINK_DISABLED;Forgotten Realms Wiki Links are disabled;;;;;;;;;;;;;x
#1-1000 Misc;;;;;;;;;;;;x
W_L_2;https://forgottenrealms.fandom.com/wiki/Bhaal;;;;;;;;;;;x
W_L_4;https://forgottenrealms.fandom.com/wiki/Imoen;;;;;;;;;;;x
W_L_5;https://forgottenrealms.fandom.com/wiki/Sarevok_Anchev;;;;;;;;;;;x
W_L_6;https://forgottenrealms.fandom.com/wiki/Abazigal;;;;;;;;;;;x
W_L_7;https://forgottenrealms.fandom.com/wiki/Balthazar;;;;;;;;;;;x
W_L_8;https://forgottenrealms.fandom.com/wiki/Illasera;;;;;;;;;;;x
W_L_9;https://forgottenrealms.fandom.com/wiki/Sendai;;;;;;;;;;;x
W_L_10;https://forgottenrealms.fandom.com/wiki/Yaga-Shura;;;;;;;;;;;x
W_L_11;https://forgottenrealms.fandom.com/wiki/Amelyssan;;;;;;;;;;;x
W_L_20;https://forgottenrealms.fandom.com/wiki/Sarya_Dlardrageth;;;;;;;;;;;x
W_L_21;https://forgottenrealms.fandom.com/wiki/Xhalph_Dlardrageth;;;;;;;;;;;x
W_L_22;https://forgottenrealms.fandom.com/wiki/Ryvvik_Dlardrageth;;;;;;;;;;;x
W_L_23;https://forgottenrealms.fandom.com/wiki/Xhalth;;;;;;;;;;;x
W_L_24;https://forgottenrealms.fandom.com/wiki/House_Dlardrageth#Members;;;;;;;;;;;x
W_L_25;https://forgottenrealms.fandom.com/wiki/Sarya_Dlardrageth#Relationships;;;;;;;;;;;x
W_L_47;https://forgottenrealms.fandom.com/wiki/Pereghost;;;;;;;;;;;x
W_L_101;https://forgottenrealms.fandom.com/wiki/Dove_Falconhand;;;;;;;;;;;x
W_L_102;https://forgottenrealms.fandom.com/wiki/Storm_Silverhand;;;;;;;;;;;x
W_L_103;https://forgottenrealms.fandom.com/wiki/Simbul;;;;;;;;;;;x
W_L_104;https://forgottenrealms.fandom.com/wiki/Qilu%C3%A9_Veladorn;;;;;;;;;;;x
W_L_111;https://forgottenrealms.fandom.com/wiki/Baazka;;;;;;;;;;;x
W_L_112;https://forgottenrealms.fandom.com/wiki/Alasklerbanbastos;;;;;;;;;;;x
W_L_113;https://forgottenrealms.fandom.com/wiki/Tchazzar;;;;;;;;;;;x
W_L_114;https://forgottenrealms.fandom.com/wiki/Draconis;;;;;;;;;;;x
W_L_116;https://forgottenrealms.fandom.com/wiki/Moander;;;;;;;;;;;x
W_L_117;https://forgottenrealms.fandom.com/wiki/Drizzt_Do%27Urden;;;;;;;;;;;x
W_L_118;https://forgottenrealms.fandom.com/wiki/Catti-brie;;;;;;;;;;;x
W_L_120;https://forgottenrealms.fandom.com/wiki/Acererak;;;;;;;;;;;x
W_L_190;https://forgottenrealms.fandom.com/wiki/Verthisathurgiesh_Mehen;;;;;;;;;;;x
W_L_200;https://forgottenrealms.fandom.com/wiki/Yrjixtilex_Kallan;;;;;;;;;;;x
W_L_208;https://forgottenrealms.fandom.com/wiki/Esvele_Rosznar;;;;;;;;;;;x
W_L_279;https://forgottenrealms.fandom.com/wiki/Venomfang;;;;;;;;;;;x
W_L_329;https://forgottenrealms.fandom.com/wiki/Yvonnel_Baenre;;;;;;;;;;;x
W_L_335;https://forgottenrealms.fandom.com/wiki/Triel_Baenre;;;;;;;;;;;x
W_L_338;https://forgottenrealms.fandom.com/wiki/Quenthel_Baenre;;;;;;;;;;;x
W_L_391;https://forgottenrealms.fandom.com/wiki/Menzoberra;;;;;;;;;;;x
#1001-2000 Deities;;;;;;;;;;;;x
W_L_1001;https://forgottenrealms.fandom.com/wiki/Sseth;;;;;;;;;;;x
W_L_1002;https://forgottenrealms.fandom.com/wiki/Sseth;;;;;;;;;;;x
W_L_1010;https://forgottenrealms.fandom.com/wiki/Gilgeam;;;;;;;;;;;x
W_L_1011;https://forgottenrealms.fandom.com/wiki/Gilgeam;;;;;;;;;;;x
#2001-3000 Baldur's Gate;;;;;;;;;;;;x
W_L_2002;https://forgottenrealms.fandom.com/wiki/Ulraunt;;;;;;;;;;;x
W_L_2003;https://forgottenrealms.fandom.com/wiki/Tethtoril;;;;;;;;;;;x
W_L_2067;https://forgottenrealms.fandom.com/wiki/Haer%27Dalis;;;;;;;;;;;x
W_L_2068;https://forgottenrealms.fandom.com/wiki/Hexxat;;;;;;;;;;;x
W_L_2074;https://forgottenrealms.fandom.com/wiki/Nalia_de'Arnise;;;;;;;;;;;x
W_L_2079;https://forgottenrealms.fandom.com/wiki/Eldrith;;;;;;;;;;;x
W_L_2173;https://forgottenrealms.fandom.com/wiki/Ulder_Ravengard;;;;;;;;;;;x
W_L_2177;https://forgottenrealms.fandom.com/wiki/Kagha;;;;;;;;;;;x
W_L_2188;https://forgottenrealms.fandom.com/wiki/Liara_Portyr;;;;;;;;;;;x
#3001-5000 High Moor;;;;;;;;;;;;x
W_L_3001;https://forgottenrealms.fandom.com/wiki/Verraketh_Talembar;;;;;;;;;;;x
#5001-7000 Silver Marches;;;;;;;;;;;;x
W_L_5001;https://forgottenrealms.fandom.com/wiki/Alustriel_Silverhand;;;;;;;;;;;x
W_L_5003;https://forgottenrealms.fandom.com/wiki/Methrammar_Aerasum%C3%A9;;;;;;;;;;;x
W_L_5004;https://forgottenrealms.fandom.com/wiki/Boesild_Aerasum%C3%A9;;;;;;;;;;;x
W_L_5202;https://forgottenrealms.fandom.com/wiki/Helm_Dwarf-Friend;;;;;;;;;;;x
W_L_5211;https://forgottenrealms.fandom.com/wiki/Kayl_Moorwalker;;;;;;;;;;;x
W_L_5266;https://forgottenrealms.fandom.com/wiki/Taern_Hornblade;;;;;;;;;;;x
W_L_5292;https://forgottenrealms.fandom.com/wiki/Horix_Zoar;;;;;;;;;;;x
#7001-9000 Waterdeep;;;;;;;;;;;;x
W_L_7001;https://forgottenrealms.fandom.com/wiki/Piergeiron_the_Paladinson;;;;;;;;;;;x
W_L_7003;https://forgottenrealms.fandom.com/wiki/Aleena_Paladinstar;;;;;;;;;;;x
W_L_7007;https://forgottenrealms.fandom.com/wiki/Khelben_Arunsun;;;;;;;;;;;x
W_L_7028;https://forgottenrealms.fandom.com/wiki/Nimoar;;;;;;;;;;;x
W_L_7037;https://forgottenrealms.fandom.com/wiki/Raurlor;;;;;;;;;;;x
W_L_7038;https://forgottenrealms.fandom.com/wiki/Ahghairon;;;;;;;;;;;x
W_L_7048;https://forgottenrealms.fandom.com/wiki/Mourngrym_Amcathra;;;;;;;;;;;x
W_L_7064;https://forgottenrealms.fandom.com/wiki/Renwick_Caradoon;;;;;;;;;;;x
W_L_7079;https://forgottenrealms.fandom.com/wiki/Laeral_Silverhand;;;;;;;;;;;x
W_L_7123;https://forgottenrealms.fandom.com/wiki/Kazardun;;;;;;;;;;;x
#9001-11000 Western Heartlands;;;;;;;;;;;;x
W_L_9010;https://forgottenrealms.fandom.com/wiki/Pwyll_Daggerford;;;;;;;;;;;x
W_L_9021;https://forgottenrealms.fandom.com/wiki/Dhelt;;;;;;;;;;;x
W_L_9022;https://forgottenrealms.fandom.com/wiki/Rhessajan_Ambermantle;;;;;;;;;;;x
W_L_9024;https://forgottenrealms.fandom.com/wiki/Cylyria_Dragonbreast;;;;;;;;;;;x
W_L_9025;https://forgottenrealms.fandom.com/wiki/Bron;;;;;;;;;;;x
W_L_9031;https://forgottenrealms.fandom.com/wiki/Tar_Hurara;;;;;;;;;;;x
W_L_9032;https://forgottenrealms.fandom.com/wiki/Yanseldara;;;;;;;;;;;x
W_L_9036;https://forgottenrealms.fandom.com/wiki/Vaerana_Hawklyn;;;;;;;;;;;x
W_L_9047;https://forgottenrealms.fandom.com/wiki/Elminster_Aumar;;;;;;;;;;;x
W_L_9248;https://forgottenrealms.fandom.com/wiki/Thavius_Kreeg;;;;;;;;;;;x
W_L_9269;https://forgottenrealms.fandom.com/wiki/Dodkong;;;;;;;;;;;x
W_L_9354;https://forgottenrealms.fandom.com/wiki/Maldwyn_Daggerford;;;;;;;;;;;x
W_L_9355;https://forgottenrealms.fandom.com/wiki/Morwen_Daggerford;;;;;;;;;;;x
W_L_9360;https://forgottenrealms.fandom.com/wiki/Guh;;;;;;;;;;;x
#11001-13000 Dragon Coast and Inner Sea;;;;;;;;;;;;x
W_L_11313;https://forgottenrealms.fandom.com/wiki/Cassana;;;;;;;;;;;x
W_L_11314;https://forgottenrealms.fandom.com/wiki/Alias;;;;;;;;;;;x
W_L_11315;https://forgottenrealms.fandom.com/wiki/Zrie_Prakis;;;;;;;;;;;x
#13001-15000 Luskan;;;;;;;;;;;;x
W_L_13001;https://forgottenrealms.fandom.com/wiki/Baram;;;;;;;;;;;x
W_L_13006;https://forgottenrealms.fandom.com/wiki/Taerl;;;;;;;;;;;x
W_L_13007;https://forgottenrealms.fandom.com/wiki/Arklem_Greeth;;;;;;;;;;;x
W_L_13047;https://forgottenrealms.fandom.com/wiki/Beniago;;;;;;;;;;;x
W_L_13081;https://forgottenrealms.fandom.com/wiki/Arabeth_Raurym;;;;;;;;;;;x
#15001-17000 Neverwinter;;;;;;;;;;;;x
W_L_15001;https://forgottenrealms.fandom.com/wiki/Nasher_Alagondar;;;;;;;;;;;x
W_L_15036;https://forgottenrealms.fandom.com/wiki/Aribeth_de_Tylmarande;;;;;;;;;;;x
W_L_15039;https://forgottenrealms.fandom.com/wiki/Desther_Indelayne;;;;;;;;;;;x
W_L_15112;https://forgottenrealms.fandom.com/wiki/Merrisara_Winterwhite;;;;;;;;;;;x
W_L_15122;https://forgottenrealms.fandom.com/wiki/Dagult_Neverember;;;;;;;;;;;x
W_L_15124;https://forgottenrealms.fandom.com/wiki/Renaer_Neverember;;;;;;;;;;;x
W_L_15142;https://forgottenrealms.fandom.com/wiki/Claugiyliamatar;;;;;;;;;;;x
W_L_15154;https://forgottenrealms.fandom.com/wiki/Harbin_Wester;;;;;;;;;;;x
W_L_16166;https://forgottenrealms.fandom.com/wiki/Rohini;;;;;;;;;;;x
#17001-20000 Dwarves;;;;;;;;;;;;x
W_L_17001;https://forgottenrealms.fandom.com/wiki/Bruenor_Battlehammer;;;;;;;;;;;x
