#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;x
EVTOPTPDI;More's the merrier;;;;;;;;;;;x
EVTDESCPDI1;A group of Gnomes have immigrated to [destination_province.GetName] from [origin_province.GetName] and have finished settling themselves into their new home.;;;;;;;;;;;x
EVTDESCPDI2;A group of Svirfneblins have immigrated to [destination_province.GetName] from [origin_province.GetName] and have finished settling themselves into their new home.;;;;;;;;;;;x
EVTDESCPDI3;A group of Arctic Dwarves have immigrated to [destination_province.GetName] from [origin_province.GetName] and have finished settling themselves into their new home.;;;;;;;;;;;x
EVTDESCPDI4;A group of Shield Dwarves have immigrated to [destination_province.GetName] from [origin_province.GetName] and have finished settling themselves into their new home.;;;;;;;;;;;x
EVTDESCPDI5;A group of Duergars have immigrated to [destination_province.GetName] from [origin_province.GetName] and have finished settling themselves into their new home.;;;;;;;;;;;x
EVTDESCPDI6;A group of Gold Dwarves have immigrated to [destination_province.GetName] from [origin_province.GetName] and have finished settling themselves into their new home.;;;;;;;;;;;x
EVTDESCPDI7;A group of Wild Dwarves have immigrated to [destination_province.GetName] from [origin_province.GetName] and have finished settling themselves into their new home.;;;;;;;;;;;x
EVTDESCPDI8;A group of Udadrow Drow have immigrated to [destination_province.GetName] from [origin_province.GetName] and have finished settling themselves into their new home.;;;;;;;;;;;x
EVTDESCPDI9;A group of Crinti have immigrated to [destination_province.GetName] from [origin_province.GetName] and have finished settling themselves into their new home.;;;;;;;;;;;x
EVTDESCPDI10;A group of Green Elves have immigrated to [destination_province.GetName] from [origin_province.GetName] and have finished settling themselves into their new home.;;;;;;;;;;;x
EVTDESCPDI11;A group of Moon Elves have immigrated to [destination_province.GetName] from [origin_province.GetName] and have finished settling themselves into their new home.;;;;;;;;;;;x
EVTDESCPDI12;A group of Sun Elves have immigrated to [destination_province.GetName] from [origin_province.GetName] and have finished settling themselves into their new home.;;;;;;;;;;;x
EVTDESCPDI13;A group of Fey'ri have immigrated to [destination_province.GetName] from [origin_province.GetName] and have finished settling themselves into their new home.;;;;;;;;;;;x
