#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_abaltrer_adj;Abaltreran;;;;;;;;;;;;;x
c_abaltrer;Abaltrer;;;;;;;;;;;;;x
c_abesera_adj;Abeseran;;;;;;;;;;;;;x
c_abesera;Abesera;;;;;;;;;;;;;x
c_abreon_adj;Abreonian;;;;;;;;;;;;;x
c_abreon;Abreon;;;;;;;;;;;;;x
c_adamas_tooth_adj;Adamas Tooth;;;;;;;;;;;;;x
c_adamas_tooth;Adama's Tooth;;;;;;;;;;;;;x
c_adbar_adj;Adbarian;;;;;;;;;;;;;x
c_adbar_run_adj;Adbarrim;;;;;;;;;;;;;x
c_adbar;Adbar;;;;;;;;;;;;;x
c_addak_adj;Addakian;;;;;;;;;;;;;x
c_addak;Addak;;;;;;;;;;;;;x
c_adder_swamp_adj;Adder Swamp;;;;;;;;;;;;;x
c_adder_swamp;Adder Swamp;;;;;;;;;;;;;x
c_adder_woods_adj;Adder Wood;;;;;;;;;;;;;x
c_adder_woods;Adder Woods;;;;;;;;;;;;;x
c_adhal_adj;Adhalian;;;;;;;;;;;;;x
c_adhal;Adhal;;;;;;;;;;;;;x
c_aerilpar_forest_adj;Aerilpar Forest;;;;;;;;;;;;;x
c_aerilpar_forest;Aerilpar Forest;;;;;;;;;;;;;x
c_aerithaes_rest_adj;Aerithae's Rest;;;;;;;;;;;;;x
c_aerithaes_rest;Aerithae's Rest;;;;;;;;;;;;;x
c_ahlarkhem_adj;Ahlarkhemian;;;;;;;;;;;;;x
c_ahlarkhem;Ahlarkhem;;;;;;;;;;;;;x
c_ahma_adj;Ahman;;;;;;;;;;;;;x
c_ahma;Ahma;;;;;;;;;;;;;x
c_zaz_in_vintor;Zaz-in-Vintor;;;;;;;;;;;;;x
c_zaz_in_vintor_adj;Zaz-Vintan;;;;;;;;;;;;;x
c_ahtitlak_adj;Ahtitlakian;;;;;;;;;;;;;x
c_ahtitlak;Ahtitlak;;;;;;;;;;;;;x
c_aina_adj;Ainan;;;;;;;;;;;;;x
c_aina;Aina;;;;;;;;;;;;;x
c_airspur_adj;Airspurian;;;;;;;;;;;;;x
c_airspur;Airspur;;;;;;;;;;;;;x
c_ajmer_forest_adj;Ajmer Forest;;;;;;;;;;;;;x
c_ajmer_forest;Ajmer Forest;;;;;;;;;;;;;x
c_akaam_adj;Akaamian;;;;;;;;;;;;;x
c_akaam;Akaam;;;;;;;;;;;;;x
c_akanax_adj;Akanaxian;;;;;;;;;;;;;x
c_akanax;Akanax;;;;;;;;;;;;;x
c_akashay_adj;Akashaian;;;;;;;;;;;;;x
c_akashay;Akashay;;;;;;;;;;;;;x
c_akshu_adj;Akshian;;;;;;;;;;;;;x
c_akshu;Akshu;;;;;;;;;;;;;x
c_al_anwahr_adj;Al-Anwahrian;;;;;;;;;;;;;x
c_al_anwahr;Al-Anwahr;;;;;;;;;;;;;x
c_al_azra_adj;Al-Azrahi;;;;;;;;;;;;;x
c_al_azra;Al-Azra;;;;;;;;;;;;;x
c_al_harir_adj;Al-Hariri;;;;;;;;;;;;;x
c_al_harir;Al-Harir;;;;;;;;;;;;;x
c_al_haul_adj;Al-Hauli;;;;;;;;;;;;;x
c_al_haul_adj;Al-Haulian;;;;;;;;;;;;;x
c_al_haul;Al-Haul;;;;;;;;;;;;;x
c_al_kidr_adj;Al-Kidrian;;;;;;;;;;;;;x
c_al_kidr;Al-Kidr;;;;;;;;;;;;;x
c_al_qahera_adj;Al-Qaheran;;;;;;;;;;;;;x
c_al_qahera;Al-Qahera;;;;;;;;;;;;;x
c_al_yater_adj;Al-Yateri;;;;;;;;;;;;;x
c_al_yater_adj;Al-Yaterian;;;;;;;;;;;;;x
c_al_yater;Al-Yater;;;;;;;;;;;;;x
c_alaghon_adj;Alaghônian;;;;;;;;;;;;;x
c_alaghon;Alaghôn;;;;;;;;;;;;;x
c_alamaqu_adj;Alamaqian;;;;;;;;;;;;;x
c_alamaqu;Alamaqu;;;;;;;;;;;;;x
c_alamirs_end_adj;Alamirs Endian;;;;;;;;;;;;;x
c_alamirs_end;Alamir's End;;;;;;;;;;;;;x
c_alamontyr_adj;Alamontyrian;;;;;;;;;;;;;x
c_alamontyr;Alamontyr;;;;;;;;;;;;;x
c_alaoreum_adj;Alaoreumian;;;;;;;;;;;;;x
c_alaoreum;Alaoreum;;;;;;;;;;;;;x
c_alashan_adj;Alashanian;;;;;;;;;;;;;x
c_alashan;Alashan;;;;;;;;;;;;;x
c_aldani_basin_adj;Aldani Basinian;;;;;;;;;;;;;x
c_aldani_basin;Aldani Basin;;;;;;;;;;;;;x
c_alif_adj;Alifi;;;;;;;;;;;;;x
c_alisiwhann_adj;Alisiwhannian;;;;;;;;;;;;;x
c_alisiwhann;Alisiwhann;;;;;;;;;;;;;x
c_almorel_adj;Almorelian;;;;;;;;;;;;;x
c_almorel;Almorel;;;;;;;;;;;;;x
c_almraiven_adj;Almraivenian;;;;;;;;;;;;;x
c_almraiven;Almraiven;;;;;;;;;;;;;x
c_alonmarch_adj;Alonmarcher;;;;;;;;;;;;;x
c_alonmarch;Alonmarch;;;;;;;;;;;;;x
c_alphar_and_kelthan_adj;Alpharian;;;;;;;;;;;;;x
c_alphar_and_kelthan;Alphar and Kelthan;;;;;;;;;;;;;x
c_aluar_adj;Aluarian;;;;;;;;;;;;;x
c_aluar;Aluar;;;;;;;;;;;;;x
c_aluivyn_adj;Aluivynian;;;;;;;;;;;;;x
c_aluivyn;Aluivyn;;;;;;;;;;;;;x
c_alyszily_adj;Alyszilian;;;;;;;;;;;;;x
c_alyszily;Alyszily;;;;;;;;;;;;;x
c_amassa_adj;Amassan;;;;;;;;;;;;;x
c_amassa;Amassa;;;;;;;;;;;;;x
c_amazandar_adj;Amazandarian;;;;;;;;;;;;;x
c_amazandar;Amazandar;;;;;;;;;;;;;x
